intervention_id,partner_id,intervention_type,intervention_date,outcome,uplift_signal,outcome_recorded_at,created_at
b33e36c4-2499-4add-a7e9-79422ffdba7b,P10079,none,2026-01-03T04:12:18.862430,Retained,0.045,2026-02-02T04:12:18.862430,2026-02-07T04:12:18.862438
1523335a-b84a-45b9-9f83-767ceb25888c,P10079,none,2025-11-11T04:12:18.862468,Retained,-0.185,2025-12-11T04:12:18.862468,2026-02-07T04:12:18.862475
4e61a280-aadf-43a9-ad21-c633aae218b2,P10080,email,2025-12-25T04:12:18.862521,Retained,-0.136,2026-01-24T04:12:18.862521,2026-02-07T04:12:18.862528
c8d2c1e8-c340-4f69-90dd-09eac17a3dbe,P10080,none,2025-12-19T04:12:18.862559,Churned,0.2,2026-01-18T04:12:18.862559,2026-02-07T04:12:18.862566
f7d4c382-ec08-4776-8478-9b63c43e07b7,P10081,call,2025-11-14T04:12:18.862610,Retained,0.166,2025-12-14T04:12:18.862610,2026-02-07T04:12:18.862618
a3c489aa-c568-481a-8ee8-dc88c7bbae35,P10081,none,2025-11-24T04:12:18.862648,Retained,-0.087,2025-12-24T04:12:18.862648,2026-02-07T04:12:18.862655
dafa4b54-2adb-4ff4-a4f4-dd83c768deda,P10081,email,2025-11-09T04:12:18.862686,Retained,0.2,2025-12-09T04:12:18.862686,2026-02-07T04:12:18.862693
88db62c3-fc0a-4a79-b4ca-c18660a71eef,P10082,none,2025-11-22T04:12:18.862737,Retained,-0.049,2025-12-22T04:12:18.862737,2026-02-07T04:12:18.862744
a1ff0fc7-33cb-4f0b-94a3-0ca75c1f7e99,P10082,none,2025-12-31T04:12:18.862775,Retained,-0.199,2026-01-30T04:12:18.862775,2026-02-07T04:12:18.862782
f4efd57f-075a-4729-940d-fcbfdb8cad46,P10082,email,2025-12-24T04:12:18.862813,Retained,-0.062,2026-01-23T04:12:18.862813,2026-02-07T04:12:18.862820
91e805f4-381b-4f5c-b3a9-4f71f4e098fc,P10083,none,2025-12-26T04:12:18.862867,Retained,-0.083,2026-01-25T04:12:18.862867,2026-02-07T04:12:18.862874
394f49f3-56c0-4ee4-8bfb-3be39b7aaea7,P10083,email,2025-12-23T04:12:18.862905,Retained,-0.11,2026-01-22T04:12:18.862905,2026-02-07T04:12:18.862912
4a7c59bd-4781-40e1-98d1-92570d4ac623,P10083,email,2025-12-01T04:12:18.862943,Retained,-0.27,2025-12-31T04:12:18.862943,2026-02-07T04:12:18.862950
3b45a779-0cf2-4eeb-9410-7a3d74536dc7,P10084,email,2025-12-14T04:12:18.862995,Retained,0.038,2026-01-13T04:12:18.862995,2026-02-07T04:12:18.863002
85e58d8e-d78a-4618-af89-b46101be7634,P10084,none,2025-11-10T04:12:18.863032,Retained,-0.093,2025-12-10T04:12:18.863032,2026-02-07T04:12:18.863039
7f7f7011-c31e-4f89-b859-e035610fb081,P10085,email,2026-01-03T04:12:18.863083,Retained,-0.248,2026-02-02T04:12:18.863083,2026-02-07T04:12:18.863090
c4488ccc-6c60-4c85-a295-e42f6f100189,P10086,email,2025-11-26T04:12:18.863134,Retained,-0.215,2025-12-26T04:12:18.863134,2026-02-07T04:12:18.863141
5b42d4ba-71cb-41ab-81bb-e2314fcaea91,P10086,email,2025-12-22T04:12:18.863172,Retained,-0.231,2026-01-21T04:12:18.863172,2026-02-07T04:12:18.863179
cd46a2f9-75a1-4525-af3f-f0ade0a0113e,P10087,call,2026-01-07T04:12:18.863226,Retained,-0.117,2026-02-06T04:12:18.863226,2026-02-07T04:12:18.863234
d5c69bb7-ce81-4ee5-bdec-ec2fa89c4729,P10087,none,2025-11-27T04:12:18.863265,Retained,-0.071,2025-12-27T04:12:18.863265,2026-02-07T04:12:18.863272
78a3ecba-fd71-4bea-96f8-d27e629f2128,P10088,call,2026-01-07T04:12:18.863316,Churned,0.138,2026-02-06T04:12:18.863316,2026-02-07T04:12:18.863323
44425ac2-a59b-4cb5-bfaf-105da825d420,P10089,none,2025-11-22T04:12:18.863367,Churned,-0.059,2025-12-22T04:12:18.863367,2026-02-07T04:12:18.863374
7f8efa48-8b40-447f-8127-cd32df02a6da,P10089,email,2025-12-30T04:12:18.863405,Retained,0.077,2026-01-29T04:12:18.863405,2026-02-07T04:12:18.863412
4a9bd6df-4a0d-4505-82bc-3e11bfe84aa3,P10090,email,2025-12-29T04:12:18.863456,Retained,-0.057,2026-01-28T04:12:18.863456,2026-02-07T04:12:18.863463
9cfe641d-f749-4477-8340-cdd00716b8eb,P10090,email,2025-12-20T04:12:18.863494,Retained,-0.221,2026-01-19T04:12:18.863494,2026-02-07T04:12:18.863501
b093f0e7-ddee-45a4-a45b-7d2408c895bd,P10090,none,2025-11-26T04:12:18.863532,Retained,-0.022,2025-12-26T04:12:18.863532,2026-02-07T04:12:18.863539
59bfbec9-ebd0-4539-b7f8-dc227698cee9,P10091,email,2025-12-29T04:12:18.863584,Retained,-0.207,2026-01-28T04:12:18.863584,2026-02-07T04:12:18.863591
1f3996f5-586a-4734-8efc-0a7de3c60137,P10091,email,2025-12-14T04:12:18.863622,Retained,-0.186,2026-01-13T04:12:18.863622,2026-02-07T04:12:18.863629
c6cea7cf-fa2e-4b63-8630-09385c185075,P10092,none,2025-12-22T04:12:18.863673,Retained,-0.188,2026-01-21T04:12:18.863673,2026-02-07T04:12:18.863680
e69ab7a0-50b9-4b02-af25-71f482b15eba,P10093,email,2025-11-21T04:12:18.863724,Retained,-0.013,2025-12-21T04:12:18.863724,2026-02-07T04:12:18.863731
9e236277-b730-4d5d-af51-dc4529dde143,P10094,none,2025-11-09T04:12:18.863785,Retained,0.01,2025-12-09T04:12:18.863785,2026-02-07T04:12:18.863793
3e777826-e924-440d-a213-90986d7bb593,P10094,none,2025-11-23T04:12:18.863823,Retained,-0.149,2025-12-23T04:12:18.863823,2026-02-07T04:12:18.863831
9a9ad5cc-ddfb-4ff4-a8aa-d4f9b3c7e760,P10094,email,2025-11-30T04:12:18.863865,Retained,-0.017,2025-12-30T04:12:18.863865,2026-02-07T04:12:18.863873
ec8abe22-1efb-4d99-8beb-66e20f80deaf,P10095,email,2025-12-15T04:12:18.863918,Retained,-0.036,2026-01-14T04:12:18.863918,2026-02-07T04:12:18.863925
87850829-040b-42a0-b046-db9973d4d20f,P10096,email,2025-12-29T04:12:18.863969,Retained,-0.06,2026-01-28T04:12:18.863969,2026-02-07T04:12:18.863977
f63d3e6f-d4f6-4bb0-bce3-388170d7749f,P10096,none,2025-12-29T04:12:18.864009,Retained,-0.25,2026-01-28T04:12:18.864009,2026-02-07T04:12:18.864016
23bac0a5-7dd8-4699-ae65-7467e2a62d75,P10096,none,2025-11-09T04:12:18.864048,Retained,0.121,2025-12-09T04:12:18.864048,2026-02-07T04:12:18.864055
a9ca9961-f215-4f31-8f6e-cdf526ea8332,P10097,call,2025-12-16T04:12:18.864099,Retained,-0.029,2026-01-15T04:12:18.864099,2026-02-07T04:12:18.864107
3fc6531a-c594-4b9c-ba2a-499673b02970,P10097,email,2025-11-16T04:12:18.864138,Churned,0.036,2025-12-16T04:12:18.864138,2026-02-07T04:12:18.864145
41eeb472-d909-4f73-9243-94bf2b5f3f8d,P10097,none,2025-12-04T04:12:18.864175,Retained,0.062,2026-01-03T04:12:18.864175,2026-02-07T04:12:18.864182
7fbe7c1b-f157-44ec-98c3-dd4f1b2192aa,P10098,none,2025-11-29T04:12:18.864228,Retained,-0.282,2025-12-29T04:12:18.864228,2026-02-07T04:12:18.864236
28dc5e88-77e7-45f4-b642-c787498e3602,P10098,none,2025-12-17T04:12:18.864267,Retained,-0.164,2026-01-16T04:12:18.864267,2026-02-07T04:12:18.864274
efa0b2b6-efbe-4723-97b2-ed7ffcb0dab7,P10099,none,2026-01-06T04:12:18.864319,Retained,-0.029,2026-02-05T04:12:18.864319,2026-02-07T04:12:18.864326
da1604ce-1f67-4255-a20e-4620a56bdcd8,P10100,none,2025-12-13T04:12:18.864371,Retained,0.005,2026-01-12T04:12:18.864371,2026-02-07T04:12:18.864378
7fa0235f-7b15-4656-ad11-36344e895dc5,P10100,email,2025-11-27T04:12:18.864409,Retained,-0.281,2025-12-27T04:12:18.864409,2026-02-07T04:12:18.864416
9c1596ce-8714-42cf-a39b-cca117b481b9,P10101,email,2025-11-13T04:12:18.864460,Retained,0.143,2025-12-13T04:12:18.864460,2026-02-07T04:12:18.864468
8ef4dc6f-7312-4d4d-92de-7bc7481c757b,P10101,none,2025-11-14T04:12:18.864500,Retained,-0.162,2025-12-14T04:12:18.864500,2026-02-07T04:12:18.864507
f733875a-1953-42d8-8d13-51fd3b656774,P10102,email,2026-01-07T04:12:18.864550,Retained,-0.004,2026-02-06T04:12:18.864550,2026-02-07T04:12:18.864558
648bfa9f-e273-410f-b3a1-dfdea5be7ef2,P10102,email,2025-12-06T04:12:18.864588,Retained,-0.073,2026-01-05T04:12:18.864588,2026-02-07T04:12:18.864595
b9e6649b-bf19-4bb2-ab42-75cd4c04c21d,P10103,email,2025-12-16T04:12:18.864639,Retained,-0.091,2026-01-15T04:12:18.864639,2026-02-07T04:12:18.864646
56934ada-7026-4fd5-825c-e6b67aa853c2,P10103,none,2025-12-25T04:12:18.864677,Churned,0.122,2026-01-24T04:12:18.864677,2026-02-07T04:12:18.864684
f11792c4-04d2-4591-a0a7-1ae88cc70d2c,P10104,call,2025-11-27T04:12:18.864728,Retained,-0.047,2025-12-27T04:12:18.864728,2026-02-07T04:12:18.864735
c2770f00-4d33-4de1-b2d8-89bef786249a,P10104,email,2025-12-31T04:12:18.864766,Retained,-0.034,2026-01-30T04:12:18.864766,2026-02-07T04:12:18.864773
2170a402-ccb4-4245-96c7-5f5c8449ef02,P10105,call,2026-01-04T04:12:18.864817,Retained,-0.085,2026-02-03T04:12:18.864817,2026-02-07T04:12:18.864824
dfbf4c72-2c08-499b-a5f0-cfc74987232c,P10105,none,2025-11-18T04:12:18.864855,Retained,-0.064,2025-12-18T04:12:18.864855,2026-02-07T04:12:18.864862
635991b5-1e47-496c-bfb7-2a6bd804a57a,P10105,none,2025-12-12T04:12:18.864893,Retained,-0.127,2026-01-11T04:12:18.864893,2026-02-07T04:12:18.864900
6a3f05b8-ffca-4621-aa82-c013de551f57,P10106,call,2025-12-25T04:12:18.864944,Retained,0.135,2026-01-24T04:12:18.864944,2026-02-07T04:12:18.864952
a11c0ded-10fc-4ccf-b09a-aea80b4a019c,P10107,call,2025-11-23T04:12:18.864995,Retained,0.056,2025-12-23T04:12:18.864995,2026-02-07T04:12:18.865002
6ac52388-334b-42f5-8fb9-15fcbe6d3d9c,P10107,none,2026-01-08T04:12:18.865034,Retained,0.01,2026-02-07T04:12:18.865034,2026-02-07T04:12:18.865041
1bb46fd3-0a3f-4da3-ae6f-58215868659f,P10108,none,2025-11-24T04:12:18.865084,Retained,0.2,2025-12-24T04:12:18.865084,2026-02-07T04:12:18.865092
dda5270a-5ac0-4b75-98f4-24a7d062ef39,P10109,call,2025-11-22T04:12:18.865136,Retained,0.2,2025-12-22T04:12:18.865136,2026-02-07T04:12:18.865143
7cf174c4-3385-47db-8f57-9a923ae7afd6,P10109,email,2025-12-27T04:12:18.865174,Retained,-0.051,2026-01-26T04:12:18.865174,2026-02-07T04:12:18.865181
9d8305b6-8a70-413f-a055-a6de87bef482,P10109,email,2025-12-13T04:12:18.865212,Retained,0.2,2026-01-12T04:12:18.865212,2026-02-07T04:12:18.865219
c8e8f374-c130-43d2-a0eb-a1bcba24b5f4,P10110,none,2025-12-28T04:12:18.865263,Retained,0.187,2026-01-27T04:12:18.865263,2026-02-07T04:12:18.865270
aa47d519-2e3d-410a-b238-90d7ad278738,P10110,email,2025-11-10T04:12:18.865302,Retained,-0.24,2025-12-10T04:12:18.865302,2026-02-07T04:12:18.865309
08d27eae-97ff-4506-8167-fc11e01ef570,P10111,call,2025-11-17T04:12:18.865352,Churned,-0.125,2025-12-17T04:12:18.865352,2026-02-07T04:12:18.865359
c34bd525-8777-4498-b3c0-a4ba18770e76,P10111,none,2025-11-16T04:12:18.865391,Retained,-0.131,2025-12-16T04:12:18.865391,2026-02-07T04:12:18.865398
ad34b2ab-242c-4779-9a70-fda2f7741bb9,P10111,none,2025-12-12T04:12:18.865428,Retained,-0.062,2026-01-11T04:12:18.865428,2026-02-07T04:12:18.865435
e17d9ebe-f36a-45fe-acef-5706c8795174,P10112,email,2025-11-15T04:12:18.865479,Retained,-0.002,2025-12-15T04:12:18.865479,2026-02-07T04:12:18.865487
a6547de3-675d-42ae-bcb6-14a0032298f4,P10112,email,2025-11-10T04:12:18.865518,Retained,0.02,2025-12-10T04:12:18.865518,2026-02-07T04:12:18.865525
eb27bd94-83e0-4612-8718-79c487f3688f,P10112,email,2025-12-10T04:12:18.865556,Retained,-0.053,2026-01-09T04:12:18.865556,2026-02-07T04:12:18.865563
01934829-7e80-43f3-a0f3-e5b374e472ba,P10113,email,2025-11-24T04:12:18.865608,Retained,0.173,2025-12-24T04:12:18.865608,2026-02-07T04:12:18.865615
5c39069e-10cd-43b0-a3e2-1e5dbbc66369,P10113,none,2025-12-13T04:12:18.865645,Retained,0.009,2026-01-12T04:12:18.865645,2026-02-07T04:12:18.865652
1de749d5-87dc-48dd-9a13-c98bbbb8497b,P10114,call,2025-12-12T04:12:18.865696,Retained,-0.02,2026-01-11T04:12:18.865696,2026-02-07T04:12:18.865704
93571e7c-2499-4ac4-91e1-fdfabe916aa7,P10114,email,2025-11-17T04:12:18.865734,Retained,-0.076,2025-12-17T04:12:18.865734,2026-02-07T04:12:18.865741
87bab785-8d2c-43d7-b7a7-6aef995dff67,P10114,none,2025-12-31T04:12:18.865771,Retained,0.2,2026-01-30T04:12:18.865771,2026-02-07T04:12:18.865778
ee4f756b-fde9-4221-b2af-ab5ce0d24f72,P10115,email,2025-11-09T04:12:18.865822,Retained,-0.002,2025-12-09T04:12:18.865822,2026-02-07T04:12:18.865829
ea62a105-ecf3-4c10-813f-b9723cb50429,P10115,email,2025-11-11T04:12:18.865860,Churned,0.046,2025-12-11T04:12:18.865860,2026-02-07T04:12:18.865867
9a21e4aa-7c50-410d-8d91-eb032ae2ebcf,P10115,email,2025-12-30T04:12:18.865901,Churned,0.035,2026-01-29T04:12:18.865901,2026-02-07T04:12:18.865908
b492a6c9-0d55-44ca-ad22-aea13deddcc2,P10116,none,2025-12-13T04:12:18.865953,Retained,-0.115,2026-01-12T04:12:18.865953,2026-02-07T04:12:18.865960
a92841c4-76e7-4db8-973f-09c042b38d64,P10116,none,2025-12-22T04:12:18.865991,Retained,-0.103,2026-01-21T04:12:18.865991,2026-02-07T04:12:18.865998
bad61d85-5d65-4118-aa6c-55773b92bbe0,P10117,email,2025-11-17T04:12:18.866041,Retained,0.018,2025-12-17T04:12:18.866041,2026-02-07T04:12:18.866048
dae2a411-264c-4f11-b1ff-bbcde341e80d,P10117,email,2025-12-26T04:12:18.866080,Retained,-0.011,2026-01-25T04:12:18.866080,2026-02-07T04:12:18.866087
f82d1b55-6736-4a48-8362-70c05eb7a36c,P10118,email,2025-12-26T04:12:18.866131,Retained,0.046,2026-01-25T04:12:18.866131,2026-02-07T04:12:18.866138
53a09a21-2450-47ef-999e-05fbce51f0a6,P10118,none,2025-12-10T04:12:18.866169,Retained,-0.12,2026-01-09T04:12:18.866169,2026-02-07T04:12:18.866176
350b8c87-28b0-494f-9dbb-9d621b8be0df,P10118,call,2025-12-01T04:12:18.866206,Retained,0.05,2025-12-31T04:12:18.866206,2026-02-07T04:12:18.866213
f7afb563-9e56-4374-8497-6dea06b044cf,P10119,email,2025-11-14T04:12:18.866261,Retained,-0.01,2025-12-14T04:12:18.866261,2026-02-07T04:12:18.866268
95df27d6-25c2-4a0c-ae76-6fe6ba8ed6ab,P10119,none,2025-11-28T04:12:18.866299,Churned,0.2,2025-12-28T04:12:18.866299,2026-02-07T04:12:18.866307
f44736e5-17f3-4290-9cc2-e438c706c64d,P10119,email,2025-11-22T04:12:18.866337,Churned,0.2,2025-12-22T04:12:18.866337,2026-02-07T04:12:18.866344
19f25992-372c-47e5-93e7-07256e8b97bc,P10120,none,2025-12-03T04:12:18.866388,Churned,0.095,2026-01-02T04:12:18.866388,2026-02-07T04:12:18.866395
90150bfa-2d48-40b8-9ab7-36fe6865bff0,P10120,none,2025-11-20T04:12:18.866425,Retained,0.11,2025-12-20T04:12:18.866425,2026-02-07T04:12:18.866433
298e233a-12bf-4209-9e63-ebfdac093854,P10120,none,2025-11-15T04:12:18.866464,Retained,-0.092,2025-12-15T04:12:18.866464,2026-02-07T04:12:18.866471
bc5dca74-fba2-47a3-8f3c-c7ab4d0c2653,P10121,email,2025-11-11T04:12:18.866517,Retained,-0.048,2025-12-11T04:12:18.866517,2026-02-07T04:12:18.866524
653e9874-132f-4f15-86fa-ed4ee80e73f9,P10121,email,2025-11-25T04:12:18.866556,Retained,-0.379,2025-12-25T04:12:18.866556,2026-02-07T04:12:18.866563
d8241d04-8247-4326-a759-19d2373c5a18,P10121,call,2025-12-25T04:12:18.866593,Retained,0.004,2026-01-24T04:12:18.866593,2026-02-07T04:12:18.866601
078f47d2-afd1-4699-b141-e1e5ebd10d5b,P10122,email,2025-11-25T04:12:18.866646,Retained,-0.158,2025-12-25T04:12:18.866646,2026-02-07T04:12:18.866653
d639e95d-4fde-4a7f-8fdd-34820df2987a,P10122,email,2025-12-12T04:12:18.866686,Retained,0.019,2026-01-11T04:12:18.866686,2026-02-07T04:12:18.866694
45306576-9156-4b77-ad51-0e823e15226c,P10122,call,2025-12-18T04:12:18.866725,Retained,-0.261,2026-01-17T04:12:18.866725,2026-02-07T04:12:18.866733
11119c09-3374-4263-ab85-86d0bee4b351,P10123,none,2025-11-30T04:12:18.866777,Retained,-0.193,2025-12-30T04:12:18.866777,2026-02-07T04:12:18.866785
8de4c1bd-17c7-478f-94b0-06d2eccd1b0a,P10123,none,2025-11-16T04:12:18.866815,Retained,0.019,2025-12-16T04:12:18.866815,2026-02-07T04:12:18.866823
d6d73ffb-884f-4b9c-9bd3-c28a3121f5de,P10124,none,2025-12-24T04:12:18.866869,Retained,-0.226,2026-01-23T04:12:18.866869,2026-02-07T04:12:18.866877
9fa78153-dec2-4b9c-b90b-6fa6d36e1536,P10125,none,2025-12-03T04:12:18.866921,Retained,-0.116,2026-01-02T04:12:18.866921,2026-02-07T04:12:18.866928
dc29c31b-3c24-4fa6-8281-86d0c9cfa97e,P10125,email,2026-01-02T04:12:18.866959,Retained,-0.219,2026-02-01T04:12:18.866959,2026-02-07T04:12:18.866966
d5ba4574-e42e-4099-87e4-346bc96964a2,P10125,call,2025-12-31T04:12:18.866997,Retained,0.02,2026-01-30T04:12:18.866997,2026-02-07T04:12:18.867004
6657ee89-8bce-4794-8016-5f693cdc1c63,P10126,email,2025-12-04T04:12:18.867051,Retained,-0.172,2026-01-03T04:12:18.867051,2026-02-07T04:12:18.867058
c4bc99e0-7b80-4dec-aeed-9221fd7e3c7e,P10127,email,2025-12-23T04:12:18.867102,Retained,0.001,2026-01-22T04:12:18.867102,2026-02-07T04:12:18.867110
81ef87c3-ec2b-4dae-b8f0-8661a0e464cc,P10127,none,2025-12-06T04:12:18.867140,Retained,-0.071,2026-01-05T04:12:18.867140,2026-02-07T04:12:18.867147
d3d87918-8d52-41f7-8ea0-bd3f47520dbf,P10128,email,2025-11-19T04:12:18.867194,Retained,-0.159,2025-12-19T04:12:18.867194,2026-02-07T04:12:18.867202
41f50b4e-507c-40ce-8e40-4ae0b4f4728e,P10129,email,2025-11-17T04:12:18.867245,Retained,-0.083,2025-12-17T04:12:18.867245,2026-02-07T04:12:18.867253
f2750a99-b188-41c3-9198-a4ec86010406,P10129,none,2025-12-02T04:12:18.867284,Retained,-0.053,2026-01-01T04:12:18.867284,2026-02-07T04:12:18.867291
4ca15996-f707-4be7-bdc0-320905613a15,P10130,none,2025-12-29T04:12:18.867334,Retained,0.002,2026-01-28T04:12:18.867334,2026-02-07T04:12:18.867342
3d938a15-6989-48c4-8913-b0c4a53cf862,P10130,none,2025-12-08T04:12:18.867374,Retained,-0.117,2026-01-07T04:12:18.867374,2026-02-07T04:12:18.867381
64e08178-5dbf-490e-b8cc-62cda1c01af6,P10130,email,2025-11-12T04:12:18.867412,Retained,-0.15,2025-12-12T04:12:18.867412,2026-02-07T04:12:18.867447
65804e47-f094-44ba-b8b8-b3ab630c88eb,P10131,email,2025-11-30T04:12:18.867570,Retained,0.077,2025-12-30T04:12:18.867570,2026-02-07T04:12:18.867589
80c257ab-dad4-4f2c-8362-2ce1f3e8fa76,P10132,none,2025-11-16T04:12:18.867649,Retained,-0.051,2025-12-16T04:12:18.867649,2026-02-07T04:12:18.867658
ca03d473-47b7-4782-bd7f-afb75f2a0407,P10132,email,2026-01-03T04:12:18.867696,Retained,-0.022,2026-02-02T04:12:18.867696,2026-02-07T04:12:18.867704
9365398e-2749-419a-9625-0468b294b3c5,P10132,none,2025-11-20T04:12:18.867737,Retained,0.071,2025-12-20T04:12:18.867737,2026-02-07T04:12:18.867748
07c28424-084e-4c37-8ae6-b52c2f044618,P10133,email,2025-11-18T04:12:18.867801,Retained,-0.176,2025-12-18T04:12:18.867801,2026-02-07T04:12:18.867811
2c7970f1-ee14-4a30-90bf-2c6a2d147596,P10133,email,2025-11-12T04:12:18.867843,Retained,0.095,2025-12-12T04:12:18.867843,2026-02-07T04:12:18.867851
08d41d37-f2e7-42e1-85fb-382cd402244e,P10134,call,2025-12-30T04:12:18.867899,Retained,-0.201,2026-01-29T04:12:18.867899,2026-02-07T04:12:18.867907
37377bfe-e4b6-464d-8c54-44d9b7e27bce,P10134,email,2025-12-22T04:12:18.867939,Retained,-0.136,2026-01-21T04:12:18.867939,2026-02-07T04:12:18.867950
44cb397e-f740-4427-988c-5a6f040f4109,P10134,email,2025-11-20T04:12:18.867985,Retained,-0.137,2025-12-20T04:12:18.867985,2026-02-07T04:12:18.867992
86bf3faa-0c04-43c8-b2c1-63b3d91ce84b,P10135,call,2026-01-08T04:12:18.868042,Retained,-0.016,2026-02-07T04:12:18.868042,2026-02-07T04:12:18.868049
5ef9a431-ef06-42ee-9efe-f204513aa4aa,P10135,email,2025-11-09T04:12:18.868080,Retained,-0.156,2025-12-09T04:12:18.868080,2026-02-07T04:12:18.868088
ef14ef96-e853-418a-8b62-2d6633af1f29,P10135,call,2025-12-15T04:12:18.868119,Retained,0.116,2026-01-14T04:12:18.868119,2026-02-07T04:12:18.868126
61f6502c-2b3f-48ce-b54a-f340f38b79d7,P10136,none,2025-12-31T04:12:18.868174,Retained,-0.298,2026-01-30T04:12:18.868174,2026-02-07T04:12:18.868184
75eebc7f-2e1b-4634-91af-a0584207972d,P10137,email,2025-11-10T04:12:18.868234,Retained,-0.162,2025-12-10T04:12:18.868234,2026-02-07T04:12:18.868241
bbba4faa-1a73-4a11-8be3-9d7bfd2686bc,P10137,call,2025-12-10T04:12:18.868276,Retained,-0.011,2026-01-09T04:12:18.868276,2026-02-07T04:12:18.868283
89a11a0c-678f-458c-b926-e93c8314a90d,P10137,none,2025-11-24T04:12:18.868315,Retained,0.067,2025-12-24T04:12:18.868315,2026-02-07T04:12:18.868323
93158d17-5d29-45db-8c5b-efe8b9c681fe,P10138,email,2025-11-14T04:12:18.868375,Retained,-0.211,2025-12-14T04:12:18.868375,2026-02-07T04:12:18.868386
e2ea900b-0e0c-4bb7-af33-f484ff472f9f,P10138,email,2025-11-11T04:12:18.868418,Retained,-0.151,2025-12-11T04:12:18.868418,2026-02-07T04:12:18.868426
666ee552-8146-46f8-9382-b435c2b41dbc,P10138,call,2025-12-06T04:12:18.868463,Retained,0.004,2026-01-05T04:12:18.868463,2026-02-07T04:12:18.868471
9f067a97-099c-40a8-ac6d-fe15f6b63c8b,P10139,email,2025-12-08T04:12:18.868520,Retained,-0.032,2026-01-07T04:12:18.868520,2026-02-07T04:12:18.868528
d1dc97d2-4916-440a-a03d-d8559ac04b21,P10139,email,2025-12-02T04:12:18.868559,Retained,-0.363,2026-01-01T04:12:18.868559,2026-02-07T04:12:18.868566
0eec48f6-9591-49eb-9ad6-364f37a64e90,P10140,email,2026-01-07T04:12:18.868611,Retained,-0.057,2026-02-06T04:12:18.868611,2026-02-07T04:12:18.868619
417641e5-e898-4d99-8e9f-ad79c7a97ea4,P10141,email,2025-11-22T04:12:18.868668,Retained,-0.007,2025-12-22T04:12:18.868668,2026-02-07T04:12:18.868676
3f71d50e-fd6e-43f0-bbbb-c44e39534061,P10141,none,2025-11-11T04:12:18.868707,Retained,-0.076,2025-12-11T04:12:18.868707,2026-02-07T04:12:18.868714
33b39529-e797-4bd9-9b87-c208cd657296,P10141,call,2025-11-19T04:12:18.868746,Churned,0.2,2025-12-19T04:12:18.868746,2026-02-07T04:12:18.868753
39f08125-b8bf-4bc8-b918-a8f755b3c77d,P10142,none,2025-12-26T04:12:18.868805,Churned,0.069,2026-01-25T04:12:18.868805,2026-02-07T04:12:18.868813
ed20322e-7e7b-469b-810f-079c5985d28f,P10142,none,2025-12-25T04:12:18.868847,Retained,0.092,2026-01-24T04:12:18.868847,2026-02-07T04:12:18.868854
5a8d866b-c5b6-4d57-b194-27f716051010,P10142,none,2026-01-01T04:12:18.868888,Retained,-0.091,2026-01-31T04:12:18.868888,2026-02-07T04:12:18.868895
760ba04e-87b0-4553-8ccb-bb6a3e803e96,P10143,call,2025-12-14T04:12:18.868943,Retained,-0.102,2026-01-13T04:12:18.868943,2026-02-07T04:12:18.868951
9774625a-88e2-48aa-9ee1-b52087f18005,P10143,none,2025-12-24T04:12:18.868982,Retained,0.098,2026-01-23T04:12:18.868982,2026-02-07T04:12:18.868989
609f0741-4ab2-4e76-b954-916bcc71463d,P10144,email,2025-11-11T04:12:18.869035,Retained,0.094,2025-12-11T04:12:18.869035,2026-02-07T04:12:18.869042
eb1254b3-800e-4f6f-9f34-7988843f0d17,P10145,none,2025-12-23T04:12:18.869090,Retained,-0.014,2026-01-22T04:12:18.869090,2026-02-07T04:12:18.869098
414fcd6a-9cd5-45eb-9c2b-b9f00fce5796,P10145,none,2025-12-28T04:12:18.869128,Retained,-0.128,2026-01-27T04:12:18.869128,2026-02-07T04:12:18.869136
d25df805-ed2b-48c5-8647-c9b74c58a9d1,P10145,email,2025-12-04T04:12:18.869166,Churned,0.036,2026-01-03T04:12:18.869166,2026-02-07T04:12:18.869174
5a0ccb19-691d-44bd-a4b8-38066dc163fb,P10146,none,2025-12-16T04:12:18.869222,Churned,0.091,2026-01-15T04:12:18.869222,2026-02-07T04:12:18.869229
15bb1c21-3d50-4559-b243-209e8f0f1227,P10146,email,2025-11-15T04:12:18.869263,Retained,-0.068,2025-12-15T04:12:18.869263,2026-02-07T04:12:18.869270
b5533c0b-8e19-43dd-86f4-bbb35c7645c8,P10146,email,2025-11-27T04:12:18.869304,Retained,-0.07,2025-12-27T04:12:18.869304,2026-02-07T04:12:18.869311
7494dd45-a135-43a5-9165-fee31a2ea3cc,P10147,email,2025-12-07T04:12:18.869388,Retained,0.077,2026-01-06T04:12:18.869388,2026-02-07T04:12:18.869396
6158a77f-4b14-4fca-a99d-f8444ed78e46,P10147,email,2025-11-20T04:12:18.869427,Retained,-0.208,2025-12-20T04:12:18.869427,2026-02-07T04:12:18.869434
9b9dd9f4-2614-4498-a646-afbd87070c42,P10147,none,2025-12-17T04:12:18.869466,Retained,-0.055,2026-01-16T04:12:18.869466,2026-02-07T04:12:18.869473
8f3ea3c2-a261-4d1b-8066-0a60558d3de2,P10148,email,2026-01-04T04:12:18.869519,Retained,-0.151,2026-02-03T04:12:18.869519,2026-02-07T04:12:18.869526
